,texts,labels
742,did they take wrestling out of the olympics,other
743,is distance measured using the same system all over the world,other
744,was the movie chicago based on a true story,cremat
745,is the ivory coast north of the equator,other
746,did miles and corky married on murphy brown,other
747,do inter milan and ac milan share a stadium,other
748,did the atlanta braves ever win the world series,other
749,if you get subbed out in soccer can you come back in,other
750,is there a walmart store in every state,other
751,dialup is the slowest type of the internet connection,other
752,is the cambelt the same as the timing belt,other
753,is there going to be suicide squad two,other
754,is movie bernie based on a true story,cremat
755,are ground hogs and woodchucks the same animal,animal
756,is there a bridge connecting sweden and denmark,other
757,does curry have a brother in the nba,food
758,can you have a pistol in the uk,other
759,is the grand floridian modeled after the hotel del coronado,other
760,is there barge traffic on the missouri river,other
761,is walmart the biggest retail company in america,gr
762,is the film truth or dare on netflix,cremat
763,are the new york cosmos in the mls,other
764,is rogue one a part of star wars,other
765,is a fixed asset a non current asset,other
766,will there be a season 5 of skinny girl in transit,other
767,did the mets ever win a world series,other
768,do max and liz get back together in roswell,other
769,is the cerebrum and the cerebral cortex the same,other
770,is there going to be a season 3 marco polo,other
771,can you use wood bats in college baseball,other
772,does the piccadilly line stop at turnham green on sundays,other
773,does the air force have a top gun,other
774,can you have twins and have two different fathers,other
775,can you make a right turn on red in north carolina,other
776,are texas hold em and poker the same,other
777,is new zealand located on the pacific ring of fire,other
778,is there a difference between tif and tiff files,desc
779,is dulles airport the same as reagan airport,other
780,is great britain still part of the european union,other
781,did monk ever solve his wife's case,ind
782,do you need a photo id to vote in texas,other
783,is there a bank of the west in arizona,other
784,do abby and luka get married on er,other
785,is jill and jessa counting on still on,other
786,in blue lagoon are they brother and sister,other
787,is central park the biggest park in america,other
788,do all pendulums swing at the same rate,other
789,is trinidad and tobago part of the caribbean,other
790,is the 100 based off of a book,other
791,did patrick swayze surf in the movie point break,other
792,can you have fog and rain at the same time,other
793,oracle bones were used by the chinese to tell what happened in the past,other
794,is university of the philippines a state university,gr
795,was the movie dreamgirls based on the supremes,ind
796,did rachel go to paris at the end of friends,other
797,is the entire house of representatives up for reelection,other
798,can you get 100 pound notes in england,other
799,is there a train station on hayling island,other
800,can you score an own goal from a direct free kick,other
801,is too close to home season 3 out,other
802,can the president order congress back in session,other
803,can you buy ps2 games on ps4 store,other
804,is there a difference between groundhog and woodchuck,desc
805,do they have golden goal in the world cup,other
806,do all dslr lenses fit all dslr cameras,other
807,is there a women's fifa world cup,other
808,can you drink in missouri as a passenger,food
809,has the world cup been decided by penalties,other
810,is a vin number the same as a serial number,other
811,is there a car tunnel under the english channel,other
812,is a t cell a white blood cell,def
813,do the titans win in remember the titans,other
814,do you get paid for being on the block nz,money
815,does a throw in count as a goal,other
816,can a batsman be out on a no ball,other
817,is the us open always played on the same course,other
818,was the movie jack based on a true story,cremat
819,can i travel to new zealand without a passport,other
820,can you board a train with rac ticket,other
821,can the president appoint supreme court justice without senate,other
