,texts,labels
550,What is the name of the brilliant British economist behind its creation ?,ind
551,"Who sent the brief message `` I came , I saw , I conquered '' ?",ind
552,Who killed JFK ?,ind
553,What are the first names of the famous husband-and-wife acting team of Lunt and Fontanne ?,ind
554,"What lawyer won the largest divorce settlement , $85 million , in U.S. history for Sheika Dena Al-Farri ?",ind
555,What President dispatched a cruiser to carry Charles Lindbergh home after his epic flight ?,ind
556,What part did John Peter Zenger play in the deveopment of the newspaper in America ?,ind
557,Who is stationed at Camp Swampy in the comic strips ?,ind
558,Who portrayed Dracula in Hammer Studios ' films ?,ind
559,Who owns the rights on a TV program ?,ind
560,Who portrayed Renaud in Casablanca ?,ind
561,Who is the creator of `` The Muppets '' ?,ind
562,Who was the first woman in space ?,ind
563,What actor married John F. Kennedy 's sister ?,ind
564,What actor first portrayed James Bond ?,ind
565,Whose autobiography is titled Yes I Can ?,ind
566,What was the name of the daughter of the Virginia chief Powhatan that married John Rolfe ?,ind
567,"What English playwright penned : `` Where the bee sucks , so shall I '' ?",ind
568,Who was the first English circumnavigator of the globe ?,ind
569,Who played Sally Rogers on The Dick Van Dyke Show ?,ind
570,What character did Tex Avery first create upon arriving at MGM ?,ind
571,What is the name of the American who was captured when his plane went down over Syrian-held Lebanon ?,ind
572,Who won World War II ?,ind
573,What baseball great plugged Mr. Coffee ?,ind
574,"The lawyer who represented Randy Craft , what was his name ?",ind
575,Who portrayed Vincent Van Gogh in Lust for Life ?,ind
576,Who developed the first polio vaccine ?,ind
577,"What king is satirized in the line : `` The King was in the countinghouse , counting all his money '' ?",ind
578,Who 's the only man to have won the Olympic decathlon twice ?,ind
579,Who said `` What contemptible scoundrel stole the cork from my lunch ? '',ind
580,What was the name of the Titanic 's captain ?,ind
581,What bestselling modern poet was the co-founder of the famous City Lights Bookshop in San Francisco ?,ind
582,What comedian hit the TV screen in 1951 with the NBC afternoon show Time for Ernie ?,ind
583,What South Vietnamese president was assassinated by his generals in 1963 ?,ind
584,"What feathered cartoon characters do Yugoslavians know as Vlaja , Gaja , and Raja ?",ind
585,Which of the following men was not married to Rita Hayworth ?,ind
586,Who invented the fax machine ?,ind
587,What former president 's daughter has written a book titled Murder in the White House ?,ind
588,Who plays shortstop for Charlie Brown 's baseball team ?,ind
589,"Who wrote the bestselling Missionary Travels and Researches in South Africa , published in 1857 ?",ind
590,Who is the fastest guitarist ?,ind
591,"Who wrote the song , `` Stardust '' ?",ind
592,What fruit-topped actress was known as The Brazilian Bombshell ?,ind
593,What Dynasty star made her 2th Century-Fox debut in The Virgin Queen ?,ind
594,What U.S. senator once played basketball for the New York Knicks ?,ind
595,What comedienne upstaged Dwight D. Eisenhower 's first inauguration by giving birth to her first child ?,ind
596,Who were the only two bald U.S. Presidents ?,ind
597,"What are the first names of Rowan and Martin , the stars of TV 's Laugh-In ?",ind
598,What famous comedian recently tried without success to revive the play ?,ind
599,What Chilean president was killed in a 1973 coup d 'etat ?,ind
600,What 's comic strip photographer Peter Parker 's secret identity ?,ind
601,Who is the Pope ?,ind
602,What New York Yankee was known as The Iron Horse ?,ind
603,Who was International Olympic Committee chairman at the 1936 Summer Games ?,ind
604,What National Basketball Association superstar told his story in Giant Steps ?,ind
605,Who portrayed Prewett in From Here to Eternity ?,ind
606,Who was the first black performer to have his own network TV show ?,ind
607,What French designer declared : `` The jean is the destructor ! It is a dictator ! It is destroying creativity. The jean must be stopped ! '' ?,ind
608,Who won the Battle of Gettysburg ?,ind
609,Who did Sara Jane Moore try to assassinate ?,ind
610,Who gave us the `` Rolling Writer '' ?,ind
611,Who is the founder of Scientology ?,ind
612,Who was Charles Lindbergh 's wife ?,ind
613,What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?,ind
614,Who liberated 19th century Sicily and Naples ?,ind
615,Who wrote the lyrics to Porgy and Bess ?,ind
616,"What member of The Little Rascals has an on-again , off-again sweetheart in Darla Hood ?",ind
617,What 's the middle name of movie producer Joseph E. Levine ?,ind
618,Whose kidnaping was termed The Crime of the Century ?,ind
619,Who gave Abbie Hoffman his first dose of LSD ?,ind
620,Who tramped through Florida looking for the Fountain of Youth ?,ind
621,Who was The Pride of the Yankees ?,ind
622,Who was considered to be the father of psychology ?,ind
623,"What U.S. vice-president once declared : `` If you 've seen one slum , you 've seen them all '' ?",ind
624,What is the Viking Prince 's first name ?,ind
625,Which classical Spanish writer said `` All that glitters is not gold '' ?,ind
626,What is Drew Barrymore 's middle name ?,ind
627,"Who does Shakespeare 's Antonio borrow 3 , 0 ducats from ?",ind
628,Who was the first person inducted into the U.S. Swimming Hall of Fame ?,ind
629,Who was the lead actress in the movie ` Sleepless in Seattle ' ?,ind
630,Who discovered electricity ?,ind
631,Who invented the lawnmower ?,ind
632,Who won the Superbowl in ?,ind
633,What Green Bay Packers coach philosophized : `` There 's nothing that stokes the fire like hate '' ?,ind
634,Who did Richard Nixon tender his resignation to ?,ind
635,Who was the star of Leave It to Beaver ?,ind
636,Who is the actress Bette Davis once said she wished she looked like ?,ind
637,"What famous soldier was born in Europe , died in Asia , and was laid to rest in Africa ?",ind
638,Who invented panties ?,ind
639,Who invented the stethoscope ?,ind
640,"Who graced the airwaves with such pearls as `` Do ya lo-o-ove me ? Get naked , baby ! '' ?",ind
641,What was the name of Randy Craft 's lawyer ?,ind
642,What was the Christian name of the title character in Our Miss Brooks ?,ind
643,What mayor made so many TV appearances he was asked to join AFTRA in 1984 ?,ind
644,"What President was meant for , but never placed in , the empty crypt beneath the capital 's rotunda ?",ind
645,Who was Sherlock Holmes 's archenemy ?,ind
646,Who portrayed Field Marshal Erwin Rommel in The Desert Fox ?,ind
647,Who was the first doctor to successfully transplant a liver ?,ind
648,What is the name of Dolly Parton 's rarely seen husband ?,ind
649,Who is the monarch of the United Kingdom ?,ind
650,What athlete makes the most money from sports merchandise sales ?,ind
651,Who was the inventor of silly putty ?,ind
652,Who was the lyricist and who was the composer between Gilbert and Sullivan ?,ind
653,What dummy received an honorary degree from Northwestern University ?,ind
654,Who co-starred with Julie Andrews in Mary Poppins ?,ind
655,Which one of the original seven Mercury program astronauts did not fly on any of the Mercury flights ?,ind
656,Who played Maria in the film West Side Story ?,ind
657,What hard-of hearing artist painted Sunflowers ?,ind
658,What video game hero do some of his fans call Chomper ?,ind
659,What is the name of a Greek god ?,ind
660,What was the nickname of model Leslie Hornby ?,ind
661,What is Alice Cooper 's real name ?,ind
662,Name the scar-faced bounty hunter of The Old West .,ind
663,"What radio , TV and movie character did Jackie Gleason and William Bendix play ?",ind
664,Whose cupboard was bare ?,ind
665,Who did Sonny Liston succeed as world heavyweight boxing champion ?,ind
666,Who painted the Sistine Chapel ?,ind
667,Who were the Picts ?,ind
668,Who was the first woman golfer to earn a million ?,ind
669,Who followed up his first two underwater thrillers with The Girl of the Sea of Cortez ?,ind
670,What fool is not so wise To lose an oath to win a paradise ?,ind
671,What major Victorian novelist spent as much time working for the post office as he did writing ?,ind
672,"Whom does Uncle Duke 's girl friend , Honey , room with ?",ind
673,President Bush compared Saddam Hussein to whom ?,ind
674,Whose image is alleged to be on The Shroud of Turin ?,ind
675,Name the Four Horsemen of the Apocalypse .,ind
676,Who was the last woman executed in England ?,ind
677,What is the name of the police officer who tried to keep order in Top Cat 's neighborhood ?,ind
678,What President became Chief Justice after his presidency ?,ind
679,What British general surrendered to the colonial army at Saratoga ?,ind
680,What two New York Yankee pitchers swapped wives and families ?,ind
681,Who is the mayor of Marbella ?,ind
682,What is the present Pope named ?,ind
683,What baseball player was walked the most times ?,ind
684,Who said of Super Bowl III in 1969 : `` We 'll win- I guarantee it '' ?,ind
685,Who was the only U.S. President to wear a Nazi uniform ?,ind
686,Who awarded The Flying Fickle Finger of Fate ?,ind
687,Who sang about Desmond and Molly Jones ?,ind
688,"Who died with more than 1 , 000 U.S. patents to his credit ?",ind
689,Who is buried in the great pyramid of Giza ?,ind
690,What actor and actress have made the most movies ?,ind
691,What golfer has been called Ohio Fats and Blobbo ?,ind
692,Who is the richest woman in the world ?,ind
693,Who established a Viking colony in Greenland about 985 ?,ind
694,Who killed Gandhi ?,ind
695,Who is the director of intergovernmental affairs for the San Diego county ?,ind
696,Who created Big Ben ?,ind
697,Who was the first President to appoint a woman to head a cabinet ?,ind
698,What character narrates Treasure Island ?,ind
699,What apostle is Taylor Caldwell 's Great Lion of God ?,ind
700,What enigmatic U.S. vice president was once tried and acquitted for treason in a plot to set up his own independent empire in the West ?,ind
701,Who created the character of Scrooge ?,ind
702,Who was made the first honorary citizen of the U.S. ?,ind
703,"Who was in Death of a Salesman original movie , not 1985 ?",ind
704,What part did Benjamin Franklin play in the development of the newspaper in America ?,ind
705,Who invented Make-up ?,ind
706,Who made the first gas engine ?,ind
707,What U.S. President was the first to breed mules ?,ind
708,"What famous New York City mayor wrote the hit song , `` Will You Love Me in December as You Do in May ? ''",ind
709,Who claimed to be the world 's most perfectly-developed man ?,ind
710,"Who wrote the book , `` Song of Solomon '' ?",ind
711,What Hall of Fame pitcher started three World Series Games for the New York Yankees in 1962 ?,ind
712,Who played the title role in My Favorite Martian ?,ind
713,Who did Dita Beard work for ?,ind
