,texts,labels
532,Which operating systems are compatible with iTunes?,product
533,"In mid-2010, which Apple device had higher sales than iPod?",product
534,Which generation of iPod Touch was made availalbe in July of 2015?,other
535,What was the name of the font used prior to the release of the iPod Mini?,other
536,In what markets did 6th gen iPods limit the highest volume of the player?,other
537,What iPod feature allowed for USB connections with the device?,other
538,What is an example of an iPod accessory made work exercise?,other
539,What type of transmitter is used in the iTrip?,other
540,On what part of newer iPods can you find the buttons?,other
541,What program is required to access the iTunes Store?,cremat
542,For what device's sales does Apple leverage the iTunes store?,product
543,What was included on the first iPod?,other
544,Which version of iTunes was introduced with the ability to purchase games?,other
545,What market can Apple participate in now that it has a variety of games available for iPod?,other
546,What minimum version of iTunes is required to transfer purchased media from an iPod to an authorized computer?,other
547,On what kind of operating system can hidden iPod files be accessed?,other
548,What did the 2005 lawsuits accuse Apple of doing?,desc
549,How much of Apple's revenue was generated by iPod purchases in Q2 of 2007?,count
550,What are two purposes for which iPods are used in business?,reason
551,What publication lauded the iPod for enabling people to listen to thousands of songs on a portable player?,cremat
552,In which industry did the iPod have a major impact?,gr
553,Which website criticized Apple's battery life claims?,other
554,What did Apple originally tell consumers to purchase when their iPod batteries no longer worked?,other
555,What program allowed users to exchange iPod Nanos which suffered from overheating problems with new safe models?,cremat
556,"If connected to a Windows PC when first set up, what file system will an iPod be formatted with?",other
557,What is the largest data capacity for an iPod product?,other
558,What's the most recent generation of iPod Touch?,other
559,What version of iTunes contained the leaked photos of new iPod colors?,other
560,What is an example of a device that could entirely mitigate the bass response issues of the 3rd gen iPods?,other
561,What specific problem caused the issue with bass distortion?,reason
562,What was the limit imposed on how loud the iPod could play sounds in the EU?,other
563,What type of connector was originally required to upload songs or recharge the iPod?,other
564,Which generation of iPod Classic was the first to abandon use of FireWire in transferring files?,other
565,What part of the iPod is needed to communicate with peripherals?,other
566,How man pins did the pre-Lightning dock connecter use?,manner
567,What has become a standard inclusion in cars for several different auto companies?,other
568,What are two airlines that considered implementing iPod connections but did not join the 2007 agreement?,gr
569,What Microsoft media format is not natively supported by Apple devices?,other
570,In what category could files without digital rights management be found on the iTunes store?,other
571,The iPod can play music from other online stores as long as they don't contain what feature?,other
572,What was the first generation of iPod Classic on which games like Mahjong and Tetris could be played?,sport
573,What two publications have covered iPod games?,cremat
574,What program did Creative join in order to make iPod peripherals?,cremat
575,How much of the market did iPod claim as of January 2007?,count
576,What major retailer sold HP-branded iPod devices?,gr
577,What is an item that owners of iPods may also purchase?,other
578,What kind of battery does the iPod use?,other
579,"How often did MacInTouch discover iPods stopped working, according to their survey?",count
580,What kind of device is the iPod?,other
581,What radio was the primary inspiration for the look of the iPod?,other
582,What type of media was included with purchase of the U2 version of the iPod?,cremat
583,What was the latest version of iTunes as of mid-2015?,other
584,What part of audio output was substandard on 3rd generation iPods?,other
585,Starting with which generation of iPod Nano was FireWire charging functionality no longer available?,other
586,What is the condition for third parties using the dock connector?,desc
587,Which Apple device has the ability to sync with iTunes via the phone network?,product
588,On which generation of iPod Nano can games be played?,other
589,What is the only operating system on which iPhone SDK-made games can be played?,product
590,On whose behalf did Pat-rights take Apple to court?,ind
591,What was the name of the patent over which Creative asserted its ownership?,other
592,Who reported Apple's market share in 2007?,ind
593,How much revenue did Apple announce for Q2 2007?,money
594,What file format is not supported by Sony Ericsson and Nokia?,other
595,Which magazine placed the iPod on its Best of the Decade list for the 00's?,cremat
596,Discrepancy in what spec brought about a class action suit against Apple in 2003?,desc
597,Which iPod component did Apple somewhat inconveniently made non-replaceable?,other
598,What generation saw iPod batterys being affixed with glue?,other
599,What are the titles of the standard media apps on current Apple devices?,cremat
600,What type of processor does the current iPod Touch use?,product
601,What was the storage capacity of the first iPod?,other
602,Of what band did Apple present a special edition iPod 5G?,gr
603,What component was to blame for the weak bass of the 3rd generation iPod?,other
604,What EQ settings were known to have issues with bass distortion?,other
605,The majority of peripherals for iPod are produced by what kinds of companies?,gr
606,What computer OS did iPod software exclusively work with at launch?,product
607,What other device shares the interface used by the iPod Touch?,other
608,By what time did Apple project its entire catalog would be free of DRM?,date
609,What's the name of the program by which 3rd parties sell iPod accessories?,cremat
610,What type of rechargeable battery does Apple use in its iPods?,other
611,What did Apple include with the iPod to resolve the screen problem?,other
612,What's the storage capacity of the iPod Shuffle?,other
613,What software did Apple use as the basis for their iPod software?,cremat
614,"What's the name of the now-discontinued accessory manufactured by Apple, that connected via the iPod's dock connector?",other
615,What's Apple's code name for the newer 8-pin dock connector?,other
616,What was the original format for purchased audio files on iTunes?,other
617,"What was the first, hidden game included with the original iPod?",sport
618,An app produced with the iPhone SDK can only run on what devices?,other
619,Which Apple technology did Pat-rights complain breached their patent in a lawsuit?,product
620,What's the storage capacity for the iPod Touch?,other
621,How large was the hard drive on the original iPod?,volsize
622,Which model of iPod combined the headphone jack and data port?,product
623,What was the first iPod Touch generation to feature the Lightning connector?,other
624,What was the first model to support JPEG and other still image formats?,other
625,The 3rd generation of which iPod model had its controls only on the earphone cable?,product
626,What was the name of the DRM system originally used by Apple and iTunes?,other
627,Is the Apple SDK available to third-party game publishers?,other
628,"Which PC magazine praised the iPod for having ""altered the landscape for portable audio players""?",cremat
629,Which iPod model has its battery soldered into the unit?,product
630,The first generation nano suffered from which component getting damaged easily?,other
631,What other popular music player did Apple compare their new product to?,ind
