,texts,labels
561,Who did the Hongwu Emperor grant the title Initiation State Master to?,ind
562,When did the Ming first request Tsongkhapa to come to court?,date
563,What year did the Jianwen Emperor reign start and end?,date
564,Who did the Yongle Emperor send to Tibet?,ind
565,When did Deshin Shekpa travels start?,date
566,At what temple did the ceremonies for the Yongle Emperor's deceased parents take place?,other
567,Why did Yongle order the construction?,reason
568,Why does Van Praag believe the Ming court set up a diplomatic delegation with Tibet?,reason
569,When did the Hongwu Emperor use military force in Tibet?,date
570,When did the Zhengde Emperor rule? ,date
571,When was Tibet included into the territory of Yuan dynasty's China?,date
572,When did the Jiajing Emperor reign? ,date
573,Who was Zhengde's successor? ,ind
574,When were the Rinbung princes overthrown?,date
575,Who did the 5th Dalai Lama beg for help from?,ind
576,Who signed multiple peace treaties with the Tang? ,ind
577,When did the Song dynasty take place?,date
578,Who was Genghis Khan's successor? ,ind
579,Who was the leader of the Sakya school of Tibetan Buddhism?,ind
580,When did the Yuan dynasty rule?,date
581,Who rejected an invitation by the Hongwu Emperor?,ind
582,what year was the history of Ming produced? ,date
583,Who established the Tibetan law code?,ind
584,What year did Wang and Nyima believe that the Mongol Prince Punala went to Nanjing?,date
585,How did the Encyclopedia Americana describe the Yuan Dynasty?,manner
586,Who was the Director of the History Studies Institute?,ind
587,Who strongly believed Changchub Gyaltsen wanted to restore the glories of its Imperial age to Tibet?,ind
588,Who suggested to the emperor that an official title be granted to second Phagmodru ruler?,ind
589,What year did the Phagmodrupa lose their power over Tibet?,date
590,When did the Ming court send a second request to Tsongkhapa?,date
591,Where did the Yongle Emperor send Yang Sanbao?,other
592,Who aided the Yongle Emperor?,ind
593,Why did the Yongle Emperor send Hou Xian and Zhi Guang to Tibet?,reason
594,Where did the Yongle Emperor greet the Karmapa?,other
595,Where was the Linggu Temple located?,other
596,Who aided the legitimacy of the Yongle Emperor's rule?,ind
597,What year did the Ming cut off the Karmapa hierarchs?,date
598,When was the Marquis Mu Ying commissioned to quell?,date
599,When did the Ming hold the divide and rule policy?,date
600,When did the the prince of Rinbung occupy Lhasa?,date
601,What establishment did the politics at court shift in favor of? ,gr
602,Which frontier did the Tumed Mongols raid?,other
603,Who did Altan Khan persuade to convert to Gelug Buddhism?,ind
604,Who granted Sonam Gyatso the title of grandiose?,ind
605,Who was the fourth Dalai Lama?,ind
606,What were the Mongols trying to reclaim?,other
607,Who helped the Tibetan? ,ind
608,Who was the regent of the Mongol Empire?,ind
609,Who ruled as the the Hongwu Emperor?,ind
610,Who was the Phagmodru ruler?,ind
611,How many households were the offices of Qianhu in charge of?,count
612,Who was the second Phagmodru ruler?,ind
613,What year did the 5th Dalai lama start to dominate over Tibet?,date
614,Who was the founder of the Gelug school?,ind
615,When did Yongle Emperor send Yang Sanbao into Tibet?,date
616,Who was Yongle Emperor's father?,ind
617,When did Hou Xian and Zhi Guang return to Nanjing?,date
618,Who did the Emperor give the place of honor at his left to?,ind
619,What title was Deshin Shekpa given at Nanjing?,title
620,When did  Deshin Shekpa  die?,date
621,where did the trade route pass through?,other
622,How many Tibetan prisoners did Mu Ying capture?,count
623,Where were the Mongols trying to raise? ,other
624,Who was the 8th Karmapa Lama?,ind
625,Where does P. Christiaan Klieger work?,other
626,When was China Daily started?,date
627,Who stopped their trips to Ming China?,ind
628,Who was the first Dalai Lama to have political control over Tibet?,ind
629,When did the Wanli Emperor grant the title Master of Vajradhara to Yonten Gyatso?,date
630,When did the conquest of Tibet reach its peak?,date
631,When did Karma Phuntsok Namgyal reign?,date
632,Who did Güshi Khan enthrone the ruler of Tibet?,ind
633,Who was said to have treated the Dalai Lama as an independent sovereign of Tibet?,ind
634,When did the Kangxi Emperor occupy Lhasa?,date
635,When was the Mongol-Tibetan alliance started?,date
636,Who became the second Karmapa Lama?,ind
637,Who did Rolpe Dorje send as envoys to court in Nanjing?,ind
638,How many Qianhu offices were there?,count
639,Who wrote the book Khubilai Khan?,ind
640,How many households were the offices of Wanhu in charge of?,count
641,What did Lok-Ham Chan claim  Changchub Gyaltsen wanted to remove?,other
642,Who told the emperor that the situation in Dbus and Gtsang were under control?,ind
643,Who invited Je Tsongkhapa to come pay tribute?,ind
644,When was Chosrje Shākya Yeshes sent to Nanjing?,date
645,Why did Yongle Emperor send Yang Sanbao into Tibet?,reason
646,When did the Yongle Emperor invite Deshin Shekpa to his court?,date
647,Where did Hou Xian and Zhi Guang travel through on their way to the Karmapa?,other
648,Who sat on a lower platform than the Tibetan cleric?,ind
649,Who did Deshin Shekpa persuade the Yongle Emperor to give the title to?,ind
650,Why was the Yongle Emperor said to have been planning to send military forces into Tibet?,reason
651,How many animals did Mu Ying capture?,count
652,Why did P. Christiaan Klieger believe that the Ming court supported high Tibetan lamas?,reason
653,When was Gelug was given the right to conduct the New Years prayer?,date
654,When was the Manchu Qing dynasty invasion?,date
655,Who was the Grand Secretary under Jiajing?,ind
656,When did Altan Khan make peace with the Ming dynasty?,date
657,When did the 5th Dalai Lama gain political control over Tibet?,date
658,Who was the Ming Chinese official?,ind
659,Who did the Wanli Emperor invite to Beijing in 1616?,ind
660,Where did Güshi Khan resettle his tribe?,other
661,When was The Qing dynasty garrison established in Tibet?,date
662,What year did Tang and Tibet sign a treaty to fix the borders?,date
663,Where did Khubilai seek support as Emperor?,other
664,where was the É-Lì-Sī Army-Civilian Marshal Office established?,other
665,When did the yuan dynasty start and end?,date
666,Who wrote in their will that they received loving care from the emperor in the east?,ind
667,Where were the envoys sent?,other
668,Who wrote the letter declining the Emperor's invitation?,ind
669,Why did the emperor pay a small fortune in gifts?,reason
670,Who showed a great amount of respect to Deshin Shekpa?,ind
671,Who convinced the Yongle emperor not to send military forces into Tibet?,ind
672,When was the edict written?,date
673,Who convinced the Ming to reopen their border markets in 1573?,ind
674,Who broke the eunuch influence at court?,ind
675,Why did the Mongol princes ask for titles?,reason
676,Where did Sonam Gyatso die?,other
677,Why didn't Yonten Gyatso make it to Beijing?,reason
678,Who refused an audience with the Ü-Tsang king?,ind
679,When did the  Ü-Tsang forces surrender?,date
680,When did the Qianlong Emperor reign? ,date
681,Which company produces the iPod?,gr
682,What Apple program is used to communicate between computers and portable devices?,cremat
683,"Prior to iOS 5, how many apps were required to play music and videos on iPhone and iPad?",count
684,In what year was the iPod first introduced?,date
685,Which company worked with Apple in creating the user interface for the iPod?,gr
686,In what year was a special edition of the iPod produced?,date
687,When were images of new iPod colors leaked?,date
688,What company was first to create a means of connecting the iPod to an automobile?,gr
689,What companies have developed iPod interfacing for their stereo systems?,gr
690,How many hosts are recognized by an iPod the first time they're used?,count
691,How many buttons do most iPods use?,count
692,When was the Apple iTunes Store launched?,date
693,What company ended its deal with Apple's music store in July of 2007?,gr
694,What are the names of companies producing video games for Apple's MP3 player?,gr
695,In what kind of folder are files located in the iPod?,other
696,In what year did Apple face multiple intellectual property lawsuits?,date
697,When did Creative and Apple come to an agreement over their intellectual property issues?,date
698,When did HP unveil their own edition of the iPod?,date
699,How many iPods did Apple reveal it sold in April of 2007?,count
700,When did Apple reveal it had achieved its highest quarterly earnings to date?,date
701,Who was Chief Financial Officer of Apple in July of 2009?,ind
702,"Aside from recreational use, in what other arena have iPods found use?",other
