,texts,labels
620,What is the origin of U.S. Army sergeant 's stripes ?,DESC
621,What incident caused the canning of a summit conference between Eisenhower and Khrushchev ?,DESC
622,What is a virtual IP address ?,DESC
623,What is Archimedes famous for ?,DESC
624,Why do n't you guys have some sort of contest where you ask a question and whoever finds the answers wins a prize ?,DESC
625,What is a tonne ?,DESC
626,What is typhoid fever ?,DESC
627,What does laser stand for ?,DESC
628,Why is hockey so violent ?,DESC
629,What is agent orange ?,DESC
630,How do you find oxidation numbers ?,DESC
631,How do I contact answers.com ?,DESC
632,What war was fought by the Spanish as far as the Philippines ?,ENTY
633,What was the favorite sport of Tom Wolfe 's The Pump House Gang ?,ENTY
634,What do the Japanese call Japan ?,ENTY
635,Which magazine is `` fine entertainment for men '' ?,ENTY
636,What kind of guitar did Jimi Hendrix play ?,ENTY
637,What species was Winnie the Pooh ?,ENTY
638,The Jewish alphabet is called what ?,ENTY
639,What is money made of ?,ENTY
640,What measures did Clinton take to avoid the draft ?,ENTY
641,What was the name of the orca that died of a fungal infection ?,ENTY
642,What religion has the most members ?,ENTY
643,"What is a fear of odors , body , ?",ENTY
644,What ability has the silkworm moth lost through domestication ?,ENTY
645,What was the name of the peace agreement imposed on Germany after World War I ?,ENTY
646,What animal was the heat-seeking missile called the Sidewinder named for ?,ENTY
647,What drink contains as many types of rum as possible ?,ENTY
648,What film opens with an assassin tumbling from the Seattle Space Needle ?,ENTY
649,What 's the geographic term for the submerged fringe of a continent ?,ENTY
650,Aspartame is also known as what ?,ENTY
651,What is the name of the largest water conservancy project in China ?,ENTY
652,What is a fear of touching ?,ENTY
653,What type of animal is the easiest kept pet there is ?,ENTY
654,What is the fear of being loved ?,ENTY
655,What eating utensils are used for handicapped kids ?,ENTY
656,What is the name of the Jewish alphabet ?,ENTY
657,What alloy do copper and tin form ?,ENTY
658,Which of the five senses develops first ?,ENTY
659,What product on the market is good for hiding facial scars ?,ENTY
660,What device provided a new way to listen to music in 1963 ?,ENTY
661,What type of performer is Ileana Cotrubas ?,ENTY
662,What film was based on the play Everybody Comes to Rick 's ?,ENTY
663,Which comic book was not spawned directly from the pulp magazines ?,ENTY
664,What color is an Arctic fox in winter ?,ENTY
665,What did the Congress of Vienna establish ?,ENTY
666,What creature scares people in the film `` Jaws '' ?,ENTY
667,What breed of dog was the `` Little Rascals '' dog ?,ENTY
668,How do you say `` eat the day '' in Latin ?,ENTY
669,What 's the most delicate-tasting member of the onion family ?,ENTY
670,What cooking oil has `` corn goodness '' ?,ENTY
671,What is the greatest source of `` white '' magic in the Marvel Universe ?,ENTY
672,What animals do you find in the stock market ?,ENTY
673,What four tournaments make up tennis ' Grand Slam ?,ENTY
674,What does a dipsomaniac crave ?,ENTY
675,What is the best-selling book of all time ?,ENTY
676,What 's the name of the Tokyo Stock Exchange ?,ENTY
677,What film did Louise Fletcher win the best actress Oscar for ?,ENTY
678,What species is a colt ?,ENTY
679,"Name the 5 words that use all of the letters in the alphabet , except Q , with no repeats .",ENTY
680,What are the seven wonders of the world ?,ENTY
681,What fruit does the ficus produce ?,ENTY
682,What do ladybugs eat ?,ENTY
683,What product does `` Mrs. Olsen '' promote ?,ENTY
684,What condiment do the Dutch dip their French fries in ?,ENTY
685,What 's the most powerful card in Euchre ?,ENTY
686,Which two products use a tiger as their symbol ?,ENTY
687,What does a chairbound basophobic fear ?,ENTY
688,What six words follow the line : `` From a jack to a king.. . '' ?,ENTY
689,What beer advertised that it had `` three rings '' ?,ENTY
690,What kind of wine is Spumante ?,ENTY
691,What color flies closest to the staff on Belgium 's flag ?,ENTY
692,What 's the largest U.S. agricultural crop by weight ?,ENTY
693,Ray Charles plays which instrument ?,ENTY
694,What document did President Andrew Johnson want a copy of placed under his head upon his burial ?,ENTY
695,What British TV series featured Emma Peel ?,ENTY
696,"What did British companies stick 175 , 0 tons of tea into in 1982 ?",ENTY
697,Name a Salt Lake City newspaper .,ENTY
698,What kind of creatures are the Canary Islands named for ?,ENTY
699,What program do I need to run a .tbk file ?,ENTY
700,What are close encounters of the first and second kind ?,ENTY
701,What 's the only mammal that can 't jump ?,ENTY
702,What substance did Joseph Priestley name for its ability to erase pencil marks ?,ENTY
703,What playing card symbolizes death ?,ENTY
704,What is the predominant color of the Tab label ?,ENTY
705,What D.H. Lawrence novel was originally titled Tenderness ?,ENTY
706,"What magazine gives us the cream , not the skim ?",ENTY
707,What does the Statue of Liberty wear on her feet ?,ENTY
708,What Lewis Carroll book introduced Humpty Dumpty to the world ?,ENTY
709,What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?,ENTY
710,What does a resurrectionist steal ?,ENTY
711,What is one of the languages spoken by the Sioux called ?,ENTY
712,What is a fear of failure ?,ENTY
713,What George Harrison tune sounded too much like He 's So Fine by The Chiffons ?,ENTY
714,What gaming devices were dubbed `` Mississippi marbles '' and `` Memphis dominoes '' ?,ENTY
715,What is damage to business and government caused by bureaucracy ?,ENTY
716,What did Louis Cartier invent for aviator Santos Dumont in 1940 ?,ENTY
717,What is the most heavily caffeinated soft drink ?,ENTY
718,What war added jeep and quisling to the English language ?,ENTY
719,What are the different approaches of systems analysis ?,ENTY
720,What 2 statues did France give to other countries ?,ENTY
721,Who were John F. Kennedy 's dogs ?,ENTY
722,What is a common anti-AIDS drug ?,ENTY
723,What is the longest English word ?,ENTY
724,What was Hitler 's favorite movie ?,ENTY
725,What is the name of the Michelangelo painting that shows two hands with fingers touching ?,ENTY
726,What is a word whose letters can be rearranged to form a different word ?,ENTY
727,What hair color can I use to just cover a little gray ?,ENTY
728,What is the fastest fish in the world ?,ENTY
729,What does a philatelist collect ?,ENTY
730,What is Jell-O made from ?,ENTY
731,What are the Cleveland Indians also called ?,ENTY
732,"In Beetle Bailey , can you name Sarge 's dog ?",ENTY
733,What do West Indian steel bands use as instruments ?,ENTY
734,What 's the name of the tiger that advertises for Frosted Flakes cereal ?,ENTY
735,What is a fear of cholera ?,ENTY
736,What song served as the closing theme of The Johnny Cash Show ?,ENTY
737,What is a fear of cold ?,ENTY
738,What newspaper returned a Pulitzer Prize for the fraudulent story Jimmy 's World ?,ENTY
739,What 's the highest-ranking suit in bridge ?,ENTY
740,What do peacocks mate with ?,ENTY
741,"In Kafka 's Metamorphosis , the hero awakes one morning to find himself turned into what ?",ENTY
742,What 1965 film had Jack Lemmon portraying a cartoonist ?,ENTY
743,What novel has Big Brother watching ?,ENTY
744,What ice creams contain seaweed ?,ENTY
745,What animal has killed the most people ?,ENTY
746,Which Kevin Costner movie involves the Sioux Indians ?,ENTY
747,What are the shortest and the longest songs ever produced ?,ENTY
748,What star-faring race brought about the Inhumans on Marvel 's Earth ?,ENTY
749,The Jewish alphabet is known as what ?,ENTY
750,"In the Miller Lite TV commercial , who is the creature ?",ENTY
751,Which is the most-used computer program ?,ENTY
752,"What was the non-fiction best-seller of 1952 , 1953 and 1954 ?",ENTY
753,What film was Jude Law in ?,ENTY
754,What was the name of Hitler 's unsuccessful attempt to overthrow the Bavarian government in Munich in 1923 ?,ENTY
755,Which medium is Hamblen the first singing cowboy in ?,ENTY
756,What are some of the significant historical events of the 1990s ?,ENTY
757,What are the five basic swimming strokes ?,ENTY
758,What are the snakes of New England ?,ENTY
759,Name the disposable razor that `` costs about 19 cents . '',ENTY
760,Names of books by James A. Michener set in the following locations ?,ENTY
761,How do you say 2 in Latin ?,ENTY
762,Which Beatles disc cover honors the Rolling Stones ?,ENTY
763,Name a tiger that is extinct .,ENTY
764,What 's the slowest Olympic swimming stroke ?,ENTY
765,What is Nero Wolfe 's favorite drink during office hours ?,ENTY
766,What astronomical phenomenon takes place in Jan. 1999 ?,ENTY
767,What type of currency is used in China ?,ENTY
768,What dog was dubbed The Mortgage Lifter ?,ENTY
769,What is a fear of motion ?,ENTY
770,"What is the name of the rare neurological disease with symptoms such as : involuntary movements , tics , swearing , and incoherent vocalizations , grunts , shouts , etc. ?",ENTY
771,What album put The Beatles on the cover of Time in 1967 ?,ENTY
772,Name a Sioux language .,ENTY
773,What are the two largest birds on earth ?,ENTY
774,What was the tragedy that struck the city of Dogtown in 1899 ?,ENTY
775,What 's the literary term for a play on words ?,ENTY
776,What is the name of the kids ' show from Canadian Public TV with the singing pineapple ?,ENTY
777,What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?,ENTY
778,What food of the three bears did Goldilocks eat ?,ENTY
779,"What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?",ENTY
780,What sport do the Cleaveland Cavaliers play ?,ENTY
781,What is the dot on an the letter i called ?,ENTY
782,What is widely used to detect prenatal birth defects ?,ENTY
783,What 's the dumbest domesticated animal ?,ENTY
784,What was George Washington afraid of ?,ENTY
785,What color is Mr. Spock 's blood ?,ENTY
786,What is the best brand for a laptop computer ?,ENTY
787,What are two plants that clothes are made from ?,ENTY
788,What racehorse won an Associated Press poll as the greatest horse of the 20th century ?,ENTY
789,How do you say `` Grandma '' in Irish ?,ENTY
790,What age followed the Bronze Age ?,ENTY
791,"What shampoo prevents eczema , seborrhea , and psoriasis ?",ENTY
792,What is the term for the side of the mountain that faces the prevailing winds ?,ENTY
793,What was the first video ever made ?,ENTY
794,"What became the biggest cash crop in the U.S. in 1983 , surpassing corn ?",ENTY
795,What 1964 film introduced the song My Kind of Town ?,ENTY
796,How do you say I love you in Spanish ?,ENTY
797,What is the Islamic equivalent of the Red Cross ?,ENTY
798,What is the most popular sports car color ?,ENTY
799,What did Esquire name Ash Hole of the Year for 1980 ?,ENTY
800,What color is the lipstick on Boy George 's wax lips at London 's Madame Tussaud 's ?,ENTY
801,What hide-and-seek game is played around a tin can ?,ENTY
802,What four-legged creature did a Cornell University study say would make man 's best companion in space ?,ENTY
803,What 1895 H.G. Wells novel was written under the title The Chronic Argonauts ?,ENTY
804,What J.R.R. Tolkien book features Bilbo Baggins as the central character ?,ENTY
805,What product did Robert Conrad dare people to knock off his shoulder ?,ENTY
806,What is a fear of home surroundings ?,ENTY
807,What 's the term for a young fox ?,ENTY
808,What nutrients are for healthy bones and teeth ?,ENTY
809,What would you add to the clay mixture to produce bone china ?,ENTY
810,Which is heavier - cream or milk ?,ENTY
811,Name the four stories contained in Edith Wharton 's `` Old New York . '',ENTY
812,What are the various ways in which one can measure IT User Satisfaction Level ?,ENTY
813,What was the name of Baretta 's cockatoo ?,ENTY
814,"What was the 24-disc John Gabel Entertainer the first example of , in 1960 ?",ENTY
815,"What color , s , appear on boxes of Kodak film ?",ENTY
816,What is the main ingredient of yogurt ?,ENTY
817,What is a fear of women ?,ENTY
818,What book is the follow-up to Future Shock ?,ENTY
819,What novel inspired the movie BladeRunner ?,ENTY
820,What 's another word that means `` knows all '' ?,ENTY
821,What Muhammad Ali maneuver was George Foreman the first victim of ?,ENTY
822,What type of betting is used in horse racing ?,ENTY
823,What was the name of Robert Fulton 's most famous steamboat ?,ENTY
824,What was the top box office movie in April 1998 ?,ENTY
825,What was the first TV set to include a remote control ?,ENTY
826,What are the most common breeding birds in the U.S. ?,ENTY
827,What 's the No. 1 killer in industrialized countries ?,ENTY
